,prices,address,links,bed,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
0,"$725,000","14403 448th Ave SE, North Bend, WA 98045",https://www.zillow.com/homedetails/14403-448th-Ave-SE-North-Bend-WA-98045/49032355_zpid/,2,"<abbr class=""list",1,"1,270",Beth Traverso,425-519-9110,RE/MAX Northwest Realtors,"Your riverfront cabin awaits! Sited on the breathtaking South Fork of the Snoqualmie River. Steps from the Snoqualmie Valley Trail, minutes to Rattlesnake Lake. Fall in love with this delightful A-frame home. Vaulted ceilings expand the space. Newly remodeled chef's kitchen with expansive quartz countertops and stainless appliances. Remodeled bathroom. 2nd bedroom is the upper loft. Cozy wood stove. Recharge or entertain on the wraparound view deck. Two storage sheds. Feels a world away, yet close to everything. Quick freeway access. Enjoy nearby North Bend shops, dining, parks, trails. Prized schools. This property soothes the soul. Welcome home!",remodeled
1,"$420,000","80 E Lyle Ln, Belfair, WA 98528",https://www.zillow.com/homedetails/80-E-Lyle-Ln-Belfair-WA-98528/60927083_zpid/,2,"<abbr class=""list",2,"1,518",PJ Blackwood,253-851-9988,Coldwell Banker Bain,"You are going to feel right at home in this charming craftsman home along the Hood Canal! Sit on the newly remodeled wrap around deck that overlooks the yard and watch the hummingbirds and deer that pass through, or enjoy the fire pit in the evenings, nestled on your land. Located near Twanoh State Park and the Theler Wetlands, there is lots of opportunity for exploring and making this your home town. Unique features include a root cellar in the garage, rose garden off the deck, mature Black Walnut Tree, and the Shou sugi ban style siding done by hand! Easy commute to PSNS and the new Amazon Hub. 3 lots included in this sale to maintain the private feel of the home. Don't miss this home, you will want to come experience this for yourself!",remodeled
2,"$425,000","2412 W Chestnut Ave, Yakima, WA 98902",https://www.zillow.com/homedetails/2412-W-Chestnut-Ave-Yakima-WA-98902/23684904_zpid/,3, House,2,"2,537",Lanette Headley,509-945-1411,Keller Williams Yakima Valley,"Built for casual and elegant living & entertaining, extraordinary is not an understatement for this well maintained, updated and remodeled Chestnut Avenue home in the Historic District.  Nearly every surface has been remodeled, painted, refinished, and or improved.  Three bedrooms and two baths on the main level, remodeled kitchen on the main floor with 2nd kitchen in the lower level.  A spacious living room with gas fireplace, oversized windows, and door overlooking the patio with built in fireplace.  A home with everything you are looking for; location, amenities, and great condition, This is a  great place to call home, see this one today!  Play structure in back yard will be removed prior to closing. More information in the supplement...",remodeled
3,"$575,000","9248 24th Ave SW, Seattle, WA 98106",https://www.zillow.com/homedetails/9248-24th-Ave-SW-Seattle-WA-98106/49035480_zpid/,3,"<abbr class=""list",2,"1,060",Eleanor Wu,425-455-2065,"Skyline Properties, Inc.","Fall in love with this top to bottom remodel with high quality finishes and modern touches. Entertain in the spacious open floor plan and a wood burning fireplace to gather around, unwind and relax. This 3 bed/2 bath has ample sized bedrooms and is fully permitted. The kitchen features new cabinets, stainless steel appliances, tiled backsplash, and quartz countertops. Large windows gives home sunlit filled rooms. Enjoy decent sized back yard and small patio. Home is centrally located near restaurants, parks, shopping and easy freeway access. Welcome Home!",remodeled
4,"$625,000","27320 140th Ct SE, Kent, WA 98042",https://www.zillow.com/homedetails/27320-140th-Ct-SE-Kent-WA-98042/48964610_zpid/,3,"<abbr class=""list",3,"1,690",Mick Prandi,206-971-8800,Coldwell Banker Danforth,"Every surface in this spectacular home has been updated w/ beautiful, high-end finishes (Primary bath w/ Italian tile & Terrazzo countertops, guest bath, A/C, tankless hot water, Trex deck, kitchen remodel w/ Dekton Trilium countertops, Hardi Plank siding, all new windows, 50 year roof, Bamboo floors, millwork, garage & front entry doors, designer colors paint, natural wood walls.... you must see in person to appreciate all the thought & care which went into each update.  Vaulted ceilings & wall of windows baths home in natural light.  Open living/dining room w/ architectural columns gives home unique character.  French doors, lead to huge entertainment deck & fully fenced, level backyard w/ ""zones"" for entertaining, relaxing or gardening.",remodeled
5,"$449,900","8037 Valley Rd NE, Moses Lake, WA 98837",https://www.zillow.com/homedetails/8037-Valley-Rd-NE-Moses-Lake-WA-98837/61947696_zpid/,4,"<abbr class=""list",2,"3,459",Blake Rollins,509-766-0300,Coldwell Banker Tomlinson R& H,"Remodeled 4 bedroom 2 bathroom with an attached studio apartment available on Valley Rd in Moses Lake. Exterior features include: fresh exterior paint, 2 car finished garage, large back patio with railing, covered side patio with built in BBQ and entertaining area, fenced backyard, underground sprinkler system, large detached storage shed, large side lot for RV/boat storage or potential shop, lake and park views from backyard. Interior features include: new laminate flooring throughout living/dining/kitchen area, new carpet in bedrooms, wood fireplace on main floor, natural stone accents throughout, jetted tub with tile surround, open concept kitchen, fresh paint throughout, one bedroom studio apartment attached to home, central heat/air.",remodeled
6,"$725,000","11629 16th Pl SE, Lake Stevens, WA 98258",https://www.zillow.com/homedetails/11629-16th-Pl-SE-Lake-Stevens-WA-98258/38585031_zpid/,4,"<abbr class=""list",3,"2,120",Matt Durden,425-454-0911,Keller Williams Rlty Bellevue,"Pride of workmanship really shines through in this stunning Lake Stevens remodel. House has been completely renovated from floor to ceiling boasting brand new interior and exterior paint, 3cm countertops, new cabinets, brand-new stainless-steel Samsung appliance package, vaulted ceilings, and more! With 4 bedrooms there is plenty of space for a guestroom or even a second office for working from home. Incredibly spacious 3 car garage. Oversized nearly half acre corner lot with peekaboo views of Lake Stevens and the Cascades. Fully fenced backyard also has a fabulous gazebo and huge deck that is perfect for entertaining your guests and a large gravel area with a huge 14’ double drive gate allows you plenty of room to park your RV or boat.",remodeled
7,"$75,000","304 14th St NW #310, Long Beach, WA 98631",https://www.zillow.com/homedetails/304-14th-St-NW-310-Long-Beach-WA-98631/2077252833_zpid/,1,"<abbr class=""list",2,774,Mark Caldwell,206-829-8130,Columbia Partners Real Estate,"OCEAN VIEW! LOCATION! Excellent 180 degree ocean view, top floor. 100% deeded ownership. Remodeled & Updated. Ten min walk to Discovery Trail beach/ocean & 1 mile walk/bike ride to downtown Long Beach shops & restaurants. Conf center, indoor pool, sauna, hot tub. In rental pool, proceeds to go maint/ops. Elevator in building. Dues cover all linens, utilities, cable, wi-fi. Remove from rental pool for add'l assessment. Must have appointment to view/show.",remodeled
8,"$569,000","15316 NE 85th St, Vancouver, WA 98682",https://www.zillow.com/homedetails/15316-NE-85th-St-Vancouver-WA-98682/23263128_zpid/,4,"<abbr class=""list",3,"1,998",Maksim Lopatin,360-907-2211,Parker Brennan Real Estate,"Beautifully remodeled 4 bedroom (+ loft) house with RV/Boat parking and large yard. BRAND NEW kitchen with quartz counters and stainless steel appliances. This one has it all. New paint, trim, doors, bathrooms, finished garage, tankless water heater, AC and more. Detached shed. Master on the main level. A total of 2.5 bathrooms. Upstairs Washer/Dryer. Oversized yard with NEW deck, landscaping, and sprinkle system. 4 bedrooms PLUS a loft. Don't miss out. Video Tour and 3D scan available. No HOA.",remodeled
9,"$140,000","15836 81st St E #154, Puyallup, WA 98372",https://www.zillow.com/homedetails/15836-81st-St-E-154-Puyallup-WA-98372/60851486_zpid/,5,"<abbr class=""list",2,"2,896",Marilyn Farfan,253-604-6000,"Skyline Properties, Inc.","Rare opportunity in this all-age mobile park located in Puyallup. This manufactured home features a stunning 3 car garage built with permits plus additional 2 more bedrooms making this a spacious 5 bedrooms home with 2 bathrooms and plenty of storage space. The kitchen has been remodeled along with the livingroom to a gorgeous open concept eating space. The side deck goes all around to the backyard where you can see the river, just perfect for those hot summer days. Simply enjoy the tranquility and laid back atmosphere. This home offers lots of space for entertaining, barbecuing and harvesting in the backyard overlooking at the river. This home is ready for new owners and lots of TLC Enjoy amenities of the club house and trails in the area.",remodeled
