,prices,address,links,bed,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
0,"$799,995","11330 NE 3rd St, Kingston, WA 98346",https://www.zillow.com/homedetails/11330-NE-3rd-St-Kingston-WA-98346/23434508_zpid/,3,"<abbr class=""list",3,"2,052",Catrice Elms,360-297-2661,Windermere RE West Sound Inc.,"Better than new, this chic, remodeled home with eagle eye views of the Sound and the Kingston ferry is the one you've been waiting for! Boasting an open floor plan on the main level with chef inspired kitchen featuring custom, soft close cabinets, quartz counters, and ss appliances. Flowing engineered hardwoods set the stage for the captivating views of the Sound and mountains from the sun-drenched deck, spacious living room flooded with natural light, and the retreat like primary en-suite with private deck which provides a quiet, peaceful option to enjoy the spectacular view. The flexible floor-plan allows for configuration to suit any need while providing quick and easy access to the Kingston/Edmonds ferry and Seattle fast ferry. Hurry!!",staging
1,"$475,000","33 Apple Way Rd, Okanogan, WA 98840",https://www.zillow.com/homedetails/33-Apple-Way-Rd-Okanogan-WA-98840/102612223_zpid/,3,"<abbr class=""list",2,"1,568",Sinden Harum,206-525-5235,Kelly Right RE of Seattle LLC,"Gorgeous riverfront living! 3 bedroom 1.75 bath private riverfront home on 3.8+ irrigated acres with permanent sprinkler system. Home has upgrades, including tile and wood floors, remodeled bathrooms, new paint. Acreage is partially fenced with several nice outbuildings, studio/office, outdoor stage with power, 2-car garage, two garden areas with fresh vegetables/fruits, covered picnic gazebo, greenhouse, large trees in fully landscaped yard w/sprinkler system, two wells, concrete patio seating areas near pond, covered arbor and an adorable custom pine log framed view porch with swing!",staging
2,"$579,000","8302 176th Ave SW, Rochester, WA 98579",https://www.zillow.com/homedetails/8302-176th-Ave-SW-Rochester-WA-98579/49375401_zpid/,3,"<abbr class=""list",3,"1,744",Lisa M Bricker,877-444-3742,Bricker Real Estate,"Beautifully updated 3 bedroom/2 bath home with separate Den/Office/Workspace + .5 bath on 1+ acre in desirable Rochester.  Also has 2 large attached garages (840 + 506sf) with automatic doors! Use one for vehicles & the other for projects! New granite kitchen countertop with tiled backsplash & undermount sink, new carpet, new entry flooring, new interior paint, mirrored closet doors in bedrooms. Den/office has wet bar & half bath, and is completely separate with front/back doors (currently used as hair salon). 1+ acre partially fenced LEVEL lot feels extra spacious with X-large carport for your Boat/RV. Easy access to I-5; just 20 minutes to Tumwater. An Excellent value for this versatile property! See virtually staged pics! Move-in Ready!",staging
3,"$955,000","5977 NE Cliffside Rd, Kingston, WA 98346",https://www.zillow.com/homedetails/5977-NE-Cliffside-Rd-Kingston-WA-98346/23418866_zpid/,3,"<abbr class=""list",4,"4,564",Catherine Arlen,360-297-2661,Windermere RE West Sound Inc.,"This stately 4,564 sq ft home has incredible stage presence. This 0.6 acre lot is textured w/beautifully seasoned landscaping. Soaring vaulted ceilings dressed smartly in solid wood tongue & groove, & skylights drench the home in light. Whip up memories in the dreamy kitchen, w/acres of counter space, generous butler’s pantry, & charming breakfast bar. Multiple primary bedroom options, each w/private bath. Enormous upper level loft overlooks living room. You’ll never want for storage, w/more closets throughout than you can count, plus a garage with workspace. Large patio framed by filtered Hood Canal views. Convenient to schools, shopping, parks, trails, beaches, and ferry service. Don’t visit unless you’re prepared to fall head over heels!",staging
4,"$6,000,000","2404 Washington Ct, Anacortes, WA 98221",https://www.zillow.com/homedetails/2404-Washington-Ct-Anacortes-WA-98221/54278853_zpid/,4,"<abbr class=""list",6,"7,265",Cindy Cyr,425-800-0310,Realogics Sotheby's Int'l Rlty,"Immerse yourself in a relaxed & fulfilling lifestyle in this luxurious NW Contemporary waterfront home perched above Puget Sound's scenic beauty. Open concept home with warm wood, walls of glass and neutral tones allows nature to take center stage. The home's south side is wrapped in a large deck w/ stellar water views. Luxurious appointments include a European kitchen, high-end appliances, a sumptuous master suite, outdoor living areas, art niches, a fitness room, wine cellar, & 3-car garage.",staging
5,"$799,000","164 D St SW, Ephrata, WA 98823",https://www.zillow.com/homedetails/164-D-St-SW-Ephrata-WA-98823/333754666_zpid/,7,"<abbr class=""list",9,"9,204",Kathy Jo Porter,509-682-4211,Windermere RE/Lake Chelan,"The Ivy Chapel is for sale!  Nestled in the lovely town of Ephrata, just 20 minutes from I-90, the opportunities are endless for this special property.  With 7 separate suites all with en suite bathrooms, it can be utilized as an event center, a wedding chapel, a B&B, or short/long term rental of the individual suites.  The main floor has the sanctuary with stunning stained glass windows that holds 120 people, 2 guest suites, a parlor and a public restroom. Downstairs there is the main kitchen, large reception area, a 35' x 15' stage, laundry and maintenance rooms, and an owner's/maid quarters. Upstairs there are 4 more guest suites, a public restroom, a kitchenette with large outdoor deck. New roof, great condition, a must see property!",staging
6,"$799,900","16240 114th Ave SE, Renton, WA 98055",https://www.zillow.com/homedetails/16240-114th-Ave-SE-Renton-WA-98055/48651831_zpid/,4,"<abbr class=""list",3,"2,800",Phillip T. Rodocker,425-227-9200,"John L. Scott, Inc","Investor Alert! Three, potentially 4, income producing units on one lot. Endless Opportunity, an investor's dream!! Main house is rambler a with 2 bedrooms, 1 bathroom and charming front porch. Upgraded with new flooring and appliances. Back structure is two story home with separate rental units. Downstairs unit is 2 bedroom one bathroom currently at sheetrock stage of renovation. Upstairs is a studio with a full bath that just needs finishing touches. Spacious driveway in front with room for several cars and paved surface alongside for easy access to the back house.Great lot with large, partially fenced yard. Amazing Location! Near Hwy 167 and 405 for an easy commute, schools, shops, SeaTac airport, Seattle and Bellevue.",staging
7,"$995,000","42 N 1st St, Pacific Beach, WA 98571",https://www.zillow.com/homedetails/42-N-1st-St-Pacific-Beach-WA-98571/55075087_zpid/,9,"<abbr class=""list",4,"3,360",Lauralyn Kazimir,360-289-1776,Laurie Christian Real Estate,"Ocean view duplex in a great location close to downtown Pacific Beach and local beach access. This multifamily residence sits on 21,780 square feet of land and is already hooked up to the Pacific Beach water and sewer system. Totaling 9 bedrooms, 4 bathrooms, and 2 kitchens plus living areas, this property makes a great investment. The neighboring property was purchased by an area developer and is rumored to be one of the next development stages soon to come making this property extremely valuable. One could to subdivide this property for multiple homes or build a resort/commercial development.",staging
8,"$514,900","110 Adas Aly, Friday Harbor, WA 98250",https://www.zillow.com/homedetails/110-Adas-Aly-Friday-Harbor-WA-98250/110694931_zpid/,"3,049<abbr",card,"class=""list",,Robert Luecke,425-284-1505,ShopProp Inc.,"Luxurious Roche Harbor Resort and Marina Lot. The last lot is available in the interior community a block from the Marina.Plans in process, Harbor views. Water and sewer hookups paid for. Beaches, marina, pool, and tennis. Hike, bike, boat, fishing all at your door. Plans in final stages of approval.",staging
9,"$475,600","660 SW Sierra St, Camas, WA 98607",https://www.zillow.com/homedetails/660-SW-Sierra-St-Camas-WA-98607/23247052_zpid/,3, House,2,"1,250",Jeff Knipe,,Knipe Realty ERA Powered,"Take a look at the 3 bedroom, 2 bathroom home located in Camas, WA! The open concept in the kitchen and living room is perfect for comfortable living. Kitchen with an island, an eat-at-bar, appliances, and ample countertop space. The primary bedroom has hard floors, a walk-in closet and an en suite bathroom with a walk-in shower included. Venture into the backyard with a huge deck and yard for entertaining. Close to airport, restaurants, and stores!",staging
