,prices,address,links,bed,type,baths,sq_feet,Listing Agent Name,Listing Agent Contact,Listing Agent Company,Description,Key Word
0,"$575,000","9112 Naxos Way, Elk Grove, CA 95758",https://www.zillow.com/homedetails/9112-Naxos-Way-Elk-Grove-CA-95758/25931964_zpid/,4, House,2,"1,778",Steve Lamothe Elevate Realty Group,916-862-5463,Keller Williams Realty,"Located in a highly desirable neighborhood of Elk Grove on a .2 acre lot, this gorgeous single story at the end of a quiet cul-de-sac has everything you've been waiting for! Making your way inside, you'll be greeted with vaulted ceilings and a light & bright open concept floor plan that's perfect for entertaining! Enjoy the double sided fireplace with two living spaces on both sides, a formal dining area with custom shiplap, and an updated kitchen that's sure to impress! This kitchen includes granite counters, white shaker cabinets, and an added peninsula for bar seating! The backyard is a show-stopper! Enjoy summer BBQs on the back patio while the kids play in their at-home playground! Gorgeously fenced side yard, complete with multiple raised garden beds and shed for storage! Nearby top-rated EGUSD schools, fantastic parks and trails, popular restaurants, and convenient shopping. Boasting with charm and pride in ownership, this beauty will not last long!",shiplap
1,"$1,050,000","1328 Calle Avellano, Thousand Oaks, CA 91360",https://www.zillow.com/homedetails/1328-Calle-Avellano-Thousand-Oaks-CA-91360/16479960_zpid/,4, House,3,"2,400",Scott Ange,,RE/MAX ONE,"Here is the listing you all have been waiting for! This gorgeous single story is in the heart of Thousand Oaks.  As you enter this home you are greeted with the beautiful, newly remolded kitchen with a Wolf range, generous apron sink, large island and so much more. This open floor plan has vaulted T&G ceilings, hardwood floors and shiplap throughout. The 2400 sqft layout offers 4 bedrooms and 3 bathrooms with one bedroom and bathroom on the opposite side of the house. The primary suite is very welcoming and offers a grand walk-in closet. The spacious backyard is great for entertaining with a shed and garden boxes.",shiplap
2,"$409,999","2761 Dow St, Turlock, CA 95382",https://www.zillow.com/homedetails/2761-Dow-St-Turlock-CA-95382/16046058_zpid/,3, House,2,"1,028",Laura Nelle,209-552-1394,HomeSmart PV & Associates,"Start the new year off in this cozy, completely renovated home! From the floors to the roof, just about everything in this home has been tastefully updated. Put your mind at ease knowing this home features a new 30-year comp roof, new gutters, new dual pane windows, new interior and exterior light fixtures, new exterior siding, new interior and exterior paint, and new flooring throughout. You'll love the open concept of this home and the custom mill work throughout, including the floor to ceiling shiplap surrounding the fireplace. Enjoy cooking in this beautifully designed kitchen featuring Quartz countertops, hand crafted tile backsplash, new cabinet doors and all new SS appliances. Both bathrooms feature custom tile, new vanities, and new toilets. The Primary bathroom features a spacious walk-in shower with gorgeous glass doors. Located in a great neighborhood close to the college, shopping and freeway access!",shiplap
3,"$899,000","25551 Windjammer Dr, San Juan Capistrano, CA 92675",https://www.zillow.com/homedetails/25551-Windjammer-Dr-San-Juan-Capistrano-CA-92675/25584390_zpid/,3, House,2,"1,417",Colin Farris,,Keller Williams OC Coastal Realty,"This charming single level home with no interior steps is situated near the highest point of the extremely desirable Captain’s Hill community. The home’s elevated position and quiet location offers tranquil hillside and greenbelt views that can be enjoyed year round from its private, large rear patio. Enter the home to newer engineered wood flooring throughout the main living areas and a spacious great room with vaulted wood beamed ceilings. The great room is located just off the kitchen and each have a sliding glass door to the rear patio that creates a seamless transition between indoor and outdoor entertaining. A remodeled kitchen with butcher block counters, a stylish shiplap backsplash, stainless steel appliances, open shelving, vented exhaust fan, 5 burner stove, Kohler fixtures and Moen sink are some of the upgrades to be enjoyed. Each bedroom has mirrored closet doors, a ceiling fan and a sliding glass door that leads to a private patio area. The master bedroom has two closets and a remodeled en-suite bath with upgraded cabinetry, dual vanity and step in shower. Double paned windows & sliding glass doors throughout, designer paint, remodeled bathrooms, newer furnace (2019) and an attached two car garage with an additional parking space in the driveway are some of the additional amenities this home provides. Community features also include walking paths, pool and a designated RV parking area although space is subject to availability. This home is less than 3 miles to the beach via the San Juan Creek Trail. The trail also provides access to two parks, Dana Point Harbor, San Juan’s Historic Los Rios District, train station, shopping & dining. Other single levels have sold in Captains Hill in the last 6 months but this home's combination of upgrades, privacy, quiet location and hillside views put it in a category all its own.",shiplap
4,"$618,888","1206 Alta Ave, Upland, CA 91786",https://www.zillow.com/homedetails/1206-Alta-Ave-Upland-CA-91786/17569362_zpid/,3, House,2,"1,214",Margo Fell,,CENTURY 21 PEAK,"Looking for something special in Upland!  Come view this lovely 3 bedroom, 2 bathroom, single story home with mountain view.  Enjoy the renovated backyard irrigation system and landscaping (including grass & sand) highlighted by 2 sheds.  Relax on your patio covered by patio sail shades and string lights.  Lots of windows and a sliding glass door create a bright and airy atmosphere in the living and dining rooms.  The shiplap enhances the brick fireplace and painted mantle located in the living area.  The ceiling fan with light fixture highlights the dining area which has ample space for mealtime.  Enjoy reading time or a cup of your choice in the breakfast nook in the kitchen.  Some features included in the kitchen:  Butcher Block counter tops, Subway tile backsplash, Farmhouse sink with a faucet and a custom wine rack.   Most important the laundry area with a sink.   Other features included are:  Roof installed in: 2020, Heating & Air System installed in 2021, Garage Door/Opener/Key Pad installed in 2018, Ring Door Bell/Flood Light with Camera & nest Thermostats installed in 2018 and Interior Painted in 2013.  House and Lot Sq. Ft. Per Title.  All Information including House and Lot Sq. Ft. to be verified by Buyer.",shiplap
5,"$1,195,000","176 Hillcrest Ct, Lake Arrowhead, CA 92352",https://www.zillow.com/homedetails/176-Hillcrest-Ct-Lake-Arrowhead-CA-92352/17423196_zpid/,4, House,3,"2,930",Meghan Hardin,,COLDWELL BANKER SKY RIDGE RLTY,"Privately Gated Golf Course Farmhouse. Located in quiet neighborhood on cul de sac street behind private gates with long driveway leading to front door. It has the perks of HOA privacy without any HOA. This mountain farmhouse is on the 15th hole of Lake Arrowhead Country Club yet is tucked in the luscious forest. Enter into charming brick flooring, accent shiplap wall & cottage open beam ceilings. Cozy brick wood burning stove fireplace is the focal point of the spacious living room. The kitchen should be in a home decor magazine! It has everything you could want with custom sage cabinets, white quartz countertops, white subway tile, newer stainless steel appliances, brick floors, newer windows, high beam ceilings & one of a kind wood slab center island. Powder room has been updated with another one of a kind wood slab countertop. Wrap around deck overlooks golf course & surrounded by trees. Built in spa on deck & playground area. Also located on main floor is an office, laundry/mud room & game room with fireplace. All 4 bedrooms upstairs. Master bedroom is spacious with sitting area with fireplace. Unique en suite with soaking tub overlooking trees & walk in closet. 2 car garage & driveway can hold 7+ cars.",shiplap
6,"$799,000","12126 Clearglen Ave, Whittier, CA 90604",https://www.zillow.com/homedetails/12126-Clearglen-Ave-Whittier-CA-90604/21381694_zpid/,3, House,2,"1,294",Amy Brick,,Brick & Co Real Estate,"This house has it ALL!  Located in the AWARD WINNING Lowell Joint School District, this 3 Bedroom, 2 Bath, comes with SOLAR PANELS (NOT leased)and an Electric vehicle charging station!  On top off all that, it is a truly beautiful, move in ready house!  As you walk up to the front door, you're greeted by lush plants and foliage. Inside, the entry way is cheery and bright with rich hardwood floors.  The Living Room has a lovely fireplace, along with updated skylights, the dining room is perfect for family gatherings, home work or a remote work station with more skylights and a shiplap ceiling.  The Kitchen is well thought out with new appliances and updated countertops.  The Kitchen also features washer and dryer hook-ups, with an ADDITIONAL set in the garage! The Bedrooms are very roomy, with great closet space.  The Primary Bedroom features mirrored closet doors, a sliding glass door for backyard access and a HUGE Bathroom with additional closet space!  Outside, you'll find those amazing solar panels, on a newer roof, with all almost brand new water heater and don't forget the Central Air and heat!  The Backyard is green and gorgeous with loads of plants and fruit trees and is the perfect place for Summer Entertaining.!",shiplap
7,"$289,900","119 E 11th St, Hanford, CA 93230",https://www.zillow.com/homedetails/119-E-11th-St-Hanford-CA-93230/19062915_zpid/,3, House,1,"1,536",Joie Adamson,559-885-6000,eXp Realty of California,"This craftsman cutie will steal your heart!  It is one block from Superior Dairy and walking distance to all of downtown.  Picture yourself on the porch in your rockers with a warm cup of coffee or in the spacious living room in front of the fireplace this winter.  This cozy home is darling and has so much character;  lots of wide moulding, built in hutch, brick fireplace and shiplap!  You will love the granite kitchen and all of the storage it has.  It even has a laundry porch plus one car garage and large backyard.  FHA and VA ok",shiplap
8,"$3,875,000","1855 Port Manleigh Pl, Newport Beach, CA 92660",https://www.zillow.com/homedetails/1855-Port-Manleigh-Pl-Newport-Beach-CA-92660/25495281_zpid/,4, House,4,"2,950",Sara Taylor,,Compass,"Ideally located, this inner-loop corner lot Port Street home sits along the neighborhood’s greenbelt, just a short walk away from the park, resort style clubhouse/pool, and award-winning Andersen Elementary. This updated 4-bed/4-bath was renovated within the last five years with updates to the kitchen, both living rooms, and downstairs bathroom. The light and bright kitchen boasts beautiful white quartz countertops, an island, custom cabinetry, shiplap walls, and exposed stain grade wood shelving. The adjacent kitchen and family room are framed with French doors that open to the backyard, creating perfect flow, ideal for entertaining and indoor/outdoor living. Key features to the home include a main level primary suite with vaulted ceilings, dual walk-in closets, a steam shower and jetted tub in the bathroom. There is an additional main level bedroom and large windows throughout the front of the home that look out to the expansive and coveted greenbelt. The second level has two oversized bedrooms, that can be accessed through the second-floor bonus room.  Each bedroom has its own en-suite bathroom and custom closets. The beautifully manicured backyard features an outdoor fireplace, built-in barbecue, artificial turf and mature hedges. Welcome yourself home to 1855 Port Manleigh.",shiplap
9,"$282,900","4917 Whisper Ln, Sacramento, CA 95841",https://www.zillow.com/homedetails/4917-Whisper-Ln-Sacramento-CA-95841/26020770_zpid/,3, Condo,3,"1,434",Suneet Agarwal,,Big Block Realty North,"Welcome to this 2 story 3 bedroom, 2.5 bathroom condominium for sale in Sacramento. The main level includes a combined living and dining room that offers dark wood floors, access to the back patio, and a fireplace. The kitchen is updated with marble countertops, tile splash surround, and stainless steel appliances. The main level includes a private half bathroom as well. The bedrooms, full bathrooms, and laundry room are located on the second level. The primary bedroom offers carpet floors, private outdoor balcony, and en suite bathroom. The primary bathroom is attached to the second full bathroom. The primary bathroom offers updated sink, shower stall, but next to a bathtub with overhead shower in second bathroom.",shiplap
10,"$373,900","14870 Cheyenne Pl, Victorville, CA 92394",https://www.zillow.com/homedetails/14870-Cheyenne-Pl-Victorville-CA-92394/17430889_zpid/,3, House,2,"1,377",Justin Tye,,Active Realty,"Beautiful 3 bedroom, 2 bathroom, single story home in the community of Victorville! Enjoy an updated kitchen, high ceilings, tile flooring, and an open floor plan. The family room features an inviting fireplace that opens to the kitchen and breakfast area. The kitchen offers quartz countertops, a tile backsplash, and a walk-in pantry. The primary bedroom features a walk-in closet, dual sinks in the primary bathroom, and a shower-in-tub. Sliding doors lead to the covered outdoor patio, deck, and back yard. Additional property highlights include a laundry room, a storage shed, a 3 car garage, and no HOA. Within walking distance to Hook Junior High School. Convenient to local parks, area shopping, and easy access to freeways!",shiplap
11,"$333,300","9500 Valencia Dr, Desert Hot Springs, CA 92240",https://www.zillow.com/homedetails/9500-Valencia-Dr-Desert-Hot-Springs-CA-92240/18097603_zpid/,3, House,2,"1,555",Justin Tye,,Active Realty,"Lovely 3 bedroom, 1.75 bathroom, single story home in the community of Desert Hot Springs! Enjoy high ceilings, tile flooring, and an inviting brick fireplace in the living room. The kitchen offers tile countertops, white cabinetry, and a breakfast bar. The primary bedroom features 2 closets, dual sinks in the primary bathroom, and a walk-in shower. Sliding doors lead to the covered outdoor patio and back yard. Additional property highlights include a 2 car garage and no HOA. Convenient to local schools, area parks, shopping plazas, and freeways!",shiplap
12,"$419,900","13196 Cabazon Way, Victorville, CA 92395",https://www.zillow.com/homedetails/13196-Cabazon-Way-Victorville-CA-92395/64681797_zpid/,3, House,3,"2,199",Justin Tye,,Active Realty,"Lovely 4 bedroom, 3 bathroom, 2 story home with a loft in the community of Victorville! Enjoy a quaint, front porch entry to the light, bright floor plan and an inviting fireplace in the living room. The kitchen features granite countertops, black appliances, and a breakfast nook. The primary bedroom offers carpet flooring, dual vanities in the primary bathroom, and a walk-in shower. Sliding doors lead to the covered outdoor patio and back yard. Additional property highlights include ceiling fans, a full-size laundry room, a 2 car garage, RV parking, and no HOA. Convenient to area schools, markets, parks, and easy access to major freeways!",shiplap
13,"$575,900","37610 Calder Dr, Indio, CA 92203",https://www.zillow.com/homedetails/37610-Calder-Dr-Indio-CA-92203/69288628_zpid/,4, House,3,"2,700",Justin Tye,,Active Realty,"Beautiful 4 bedroom, 3 bathroom, 2 story home on a corner lot with a sparkling swimming pool in the guard gated community of Talavera in Indio! Enjoy a main floor primary bedroom and bathroom, high ceilings, and an inviting fireplace in the family room. The kitchen offers granite countertops, white cabinetry, and a center island with a breakfast bar that opens to the breakfast nook and family room. The primary bedroom features carpet flooring, dual sinks in the primary bathroom, a walk-in shower, a soaking tub, and a walk-in closet. Upstairs features a loft, a secondary bedroom, and a shower-in-tub in the secondary bathroom. Sliding doors lead to the outdoor patio, swimming pool, spa, and back yard. Additional property highlights include a laundry room, a 2 car garage, and RV parking. Community amenities include a playground and an outdoor barbecue. Situated across the street from the Community park. Convenient to local schools, area shopping, and easy access to major freeways!",shiplap
